Region,SPI,Year,Month,Values
Bihar,2,2000,1,-0.804720762
Bihar,2,2000,2,-0.26867015
Bihar,2,2000,3,0.027582091
Bihar,2,2000,4,0.667166003
Bihar,2,2000,5,1.431199936
Bihar,2,2000,6,1.481308536
Bihar,2,2000,7,0.653719396
Bihar,2,2000,8,-0.98554206
Bihar,2,2000,9,0.136057421
Bihar,2,2000,10,0.726083066
Bihar,2,2000,11,-0.802539459
Bihar,2,2000,12,-0.774751648
Bihar,2,2001,1,-0.908855593
Bihar,2,2001,2,-1.466085365
Bihar,2,2001,3,-1.578944098
Bihar,2,2001,4,-0.604312653
Bihar,2,2001,5,0.756994356
Bihar,2,2001,6,0.450013114
Bihar,2,2001,7,-1.138056799
Bihar,2,2001,8,-2.524443583
Bihar,2,2001,9,-1.154746294
Bihar,2,2001,10,1.367820743
Bihar,2,2001,11,1.782780965
Bihar,2,2001,12,-0.774751648
Bihar,2,2002,1,-0.219459125
Bihar,2,2002,2,-0.05186748
Bihar,2,2002,3,-0.264017168
Bihar,2,2002,4,0.432822316
Bihar,2,2002,5,0.816826366
Bihar,2,2002,6,-0.694617624
Bihar,2,2002,7,-0.696071359
Bihar,2,2002,8,-0.63250662
Bihar,2,2002,9,-1.222177151
Bihar,2,2002,10,-0.829549164
Bihar,2,2002,11,-0.168176928
Bihar,2,2002,12,-0.129926161
Bihar,2,2003,1,0.084215507
Bihar,2,2003,2,1.118475425
Bihar,2,2003,3,1.299777527
Bihar,2,2003,4,0.663720362
Bihar,2,2003,5,0.139061813
Bihar,2,2003,6,0.936840655
Bihar,2,2003,7,0.564464161
Bihar,2,2003,8,-0.281103948
Bihar,2,2003,9,-0.786734814
Bihar,2,2003,10,-0.054063515
Bihar,2,2003,11,1.04518073
Bihar,2,2003,12,-0.05279921
Bihar,2,2004,1,0.658326173
Bihar,2,2004,2,0.104157004
Bihar,2,2004,3,-1.07981374
Bihar,2,2004,4,0.854230038
Bihar,2,2004,5,1.216130477
Bihar,2,2004,6,0.817687034
Bihar,2,2004,7,0.890349144
Bihar,2,2004,8,0.008652133
Bihar,2,2004,9,-1.728510549
Bihar,2,2004,10,-1.163603354
Bihar,2,2004,11,0.236347491
Bihar,2,2004,12,-0.562286404
Bihar,2,2005,1,0.060047312
Bihar,2,2005,2,0.238592982
Bihar,2,2005,3,0.368115818
Bihar,2,2005,4,-0.021621942
Bihar,2,2005,5,0.087474517
Bihar,2,2005,6,-0.775130771
Bihar,2,2005,7,-0.9558759
Bihar,2,2005,8,-0.02157846
Bihar,2,2005,9,-0.397905317
Bihar,2,2005,10,-1.084349923
Bihar,2,2005,11,-0.146503694
Bihar,2,2005,12,-0.774751648
Bihar,2,2006,1,-1.735285561
Bihar,2,2006,2,-2.465493705
Bihar,2,2006,3,-1.132568791
Bihar,2,2006,4,0.579103774
Bihar,2,2006,5,1.106591322
Bihar,2,2006,6,1.130025211
Bihar,2,2006,7,0.485795938
Bihar,2,2006,8,-1.080060459
Bihar,2,2006,9,-0.105856855
Bihar,2,2006,10,0.552649336
Bihar,2,2006,11,-0.788923984
Bihar,2,2006,12,0.185196244
Bihar,2,2007,1,-0.790840725
Bihar,2,2007,2,0.597433888
Bihar,2,2007,3,1.386870091
Bihar,2,2007,4,0.701289454
Bihar,2,2007,5,0.222855678
Bihar,2,2007,6,-0.108914583
Bihar,2,2007,7,1.104970984
Bihar,2,2007,8,1.389081359
Bihar,2,2007,9,1.086844973
Bihar,2,2007,10,1.061270112
Bihar,2,2007,11,0.16408885
Bihar,2,2007,12,-0.682806677
Bihar,2,2008,1,0.650176346
Bihar,2,2008,2,0.35235399
Bihar,2,2008,3,-0.810469417
Bihar,2,2008,4,-0.226367704
Bihar,2,2008,5,0.405105294
Bihar,2,2008,6,1.462015961
Bihar,2,2008,7,1.422590686
Bihar,2,2008,8,0.5767726
Bihar,2,2008,9,-0.281144612
Bihar,2,2008,10,-0.976356805
Bihar,2,2008,11,-0.969962822
Bihar,2,2008,12,-0.634365995
Bihar,2,2009,1,-1.240319248
Bihar,2,2009,2,-1.672943953
Bihar,2,2009,3,-1.674892109
Bihar,2,2009,4,-1.770345961
Bihar,2,2009,5,0.942240023
Bihar,2,2009,6,-0.481961807
Bihar,2,2009,7,-2.058074073
Bihar,2,2009,8,-0.880580625
Bihar,2,2009,9,0.029997792
Bihar,2,2009,10,0.179904897
Bihar,2,2009,11,0.656651248
Bihar,2,2009,12,0.861143702
Bihar,2,2010,1,-0.479325164
Bihar,2,2010,2,-1.572382158
Bihar,2,2010,3,-1.727756214
Bihar,2,2010,4,-0.768214128
Bihar,2,2010,5,1.146384628
Bihar,2,2010,6,-0.197283831
Bihar,2,2010,7,-0.826103507
Bihar,2,2010,8,-0.907718428
Bihar,2,2010,9,-1.32647319
Bihar,2,2010,10,-0.576634663
Bihar,2,2010,11,0.179745237
Bihar,2,2010,12,-0.118327135
Bihar,2,2011,1,-0.893154843
Bihar,2,2011,2,-0.622782394
Bihar,2,2011,3,-0.052264657
Bihar,2,2011,4,0.628919738
Bihar,2,2011,5,1.123953239
Bihar,2,2011,6,1.339765462
Bihar,2,2011,7,0.119571387
Bihar,2,2011,8,-0.081734239
Bihar,2,2011,9,1.122701054
Bihar,2,2011,10,0.360811067
Bihar,2,2011,11,-0.98221256
Bihar,2,2011,12,-0.204573467
Bihar,2,2012,1,0.231513461
Bihar,2,2012,2,-0.17088655
Bihar,2,2012,3,-0.546156452
Bihar,2,2012,4,0.315718695
Bihar,2,2012,5,-0.655433932
Bihar,2,2012,6,-1.457394388
Bihar,2,2012,7,-0.554010254
Bihar,2,2012,8,-0.367159531
Bihar,2,2012,9,-0.891607651
Bihar,2,2012,10,-0.621341865
Bihar,2,2012,11,-0.059482873
Bihar,2,2012,12,0.192787398
Bihar,2,2013,1,-0.459835019
Bihar,2,2013,2,0.411689019
Bihar,2,2013,3,0.359640893
Bihar,2,2013,4,0.635930655
Bihar,2,2013,5,1.535377598
Bihar,2,2013,6,0.961141829
Bihar,2,2013,7,-0.97416549
Bihar,2,2013,8,-2.115542202
Bihar,2,2013,9,-1.197381961
Bihar,2,2013,10,0.895014758
Bihar,2,2013,11,1.750731493
Bihar,2,2013,12,-0.456954323
Bihar,2,2014,1,0.263384548
Bihar,2,2014,2,0.932821077
Bihar,2,2014,3,0.75566129
Bihar,2,2014,4,-1.199935875
Bihar,2,2014,5,0.508932334
Bihar,2,2014,6,-0.058292205
Bihar,2,2014,7,-0.764191993
Bihar,2,2014,8,-0.356241578
Bihar,2,2014,9,-0.396266561
Bihar,2,2014,10,-0.805124193
Bihar,2,2014,11,-0.349137049
Bihar,2,2014,12,-0.43492031
Bihar,2,2015,1,0.187858587
Bihar,2,2015,2,-0.247492422
Bihar,2,2015,3,0.564221767
Bihar,2,2015,4,1.529544073
Bihar,2,2015,5,0.340440691
Bihar,2,2015,6,-0.602919539
Bihar,2,2015,7,-1.180842233
Bihar,2,2015,8,-0.72594572
Bihar,2,2015,9,-0.914093286
Bihar,2,2015,10,-2.01954166
Bihar,2,2015,11,-1.303982873
Bihar,2,2015,12,-0.774751648
Bihar,2,2016,1,-0.123515636
Bihar,2,2016,2,-0.637022157
Bihar,2,2016,3,-0.982049134
Bihar,2,2016,4,-0.670470386
Bihar,2,2016,5,0.619314126
Bihar,2,2016,6,0.019025685
Bihar,2,2016,7,-0.107508392
Bihar,2,2016,8,-0.918776861
Bihar,2,2016,9,0.034547518
Bihar,2,2016,10,1.174366521
Bihar,2,2016,11,0.153034344
Bihar,2,2016,12,-0.774751648
Chattishgarh,2,1871,1,
Chattishgarh,2,1871,2,-0.56596777
Chattishgarh,2,1871,3,-0.650520648
Chattishgarh,2,1871,4,-1.523204456
Chattishgarh,2,1871,5,0.330951728
Chattishgarh,2,1871,6,1.611692661
Chattishgarh,2,1871,7,1.422271684
Chattishgarh,2,1871,8,-1.453442673
Chattishgarh,2,1871,9,-1.919643255
Chattishgarh,2,1871,10,-0.329899132
Chattishgarh,2,1871,11,-2.335857766
Chattishgarh,2,1871,12,-0.499507377
Chattishgarh,2,1872,1,-0.634521585
Chattishgarh,2,1872,2,-0.336499523
Chattishgarh,2,1872,3,-0.137532954
Chattishgarh,2,1872,4,0.34283506
Chattishgarh,2,1872,5,-0.205693529
Chattishgarh,2,1872,6,1.043082768
Chattishgarh,2,1872,7,1.420623088
Chattishgarh,2,1872,8,0.63266281
Chattishgarh,2,1872,9,-0.139412281
Chattishgarh,2,1872,10,-0.257859392
Chattishgarh,2,1872,11,-0.235165868
Chattishgarh,2,1872,12,0.3895542
Chattishgarh,2,1873,1,0.372537867
Chattishgarh,2,1873,2,-1.293405418
Chattishgarh,2,1873,3,0.144181938
Chattishgarh,2,1873,4,0.021187525
Chattishgarh,2,1873,5,-0.368103072
Chattishgarh,2,1873,6,-1.432290731
Chattishgarh,2,1873,7,-0.748747118
Chattishgarh,2,1873,8,-0.569706464
Chattishgarh,2,1873,9,-0.781876196
Chattishgarh,2,1873,10,-0.43610029
Chattishgarh,2,1873,11,-2.296604819
Chattishgarh,2,1873,12,1.175428414
Chattishgarh,2,1874,1,1.470781173
Chattishgarh,2,1874,2,0.125440865
Chattishgarh,2,1874,3,0.165259708
Chattishgarh,2,1874,4,-0.408998636
Chattishgarh,2,1874,5,-0.856502545
Chattishgarh,2,1874,6,1.616607498
Chattishgarh,2,1874,7,1.720743447
Chattishgarh,2,1874,8,1.499834641
Chattishgarh,2,1874,9,1.133596538
Chattishgarh,2,1874,10,0.039469643
Chattishgarh,2,1874,11,-0.058764258
Chattishgarh,2,1874,12,-0.940198638
Chattishgarh,2,1875,1,-0.394086884
Chattishgarh,2,1875,2,-0.469509972
Chattishgarh,2,1875,3,-0.967109345
Chattishgarh,2,1875,4,-1.876726922
Chattishgarh,2,1875,5,-0.628437872
Chattishgarh,2,1875,6,1.270224662
Chattishgarh,2,1875,7,1.732843614
Chattishgarh,2,1875,8,-0.332189661
Chattishgarh,2,1875,9,-1.680110757
Chattishgarh,2,1875,10,-0.177455256
Chattishgarh,2,1875,11,-0.208379022
Chattishgarh,2,1875,12,-1.193098416
Chattishgarh,2,1876,1,-1.343096734
Chattishgarh,2,1876,2,-2.043000165
Chattishgarh,2,1876,3,-0.455902251
Chattishgarh,2,1876,4,-0.558460149
Chattishgarh,2,1876,5,-0.153735119
Chattishgarh,2,1876,6,-0.496247787
Chattishgarh,2,1876,7,0.139324854
Chattishgarh,2,1876,8,-0.167835518
Chattishgarh,2,1876,9,-0.203343604
Chattishgarh,2,1876,10,0.369722734
Chattishgarh,2,1876,11,-1.402654065
Chattishgarh,2,1876,12,-1.193098416
Chattishgarh,2,1877,1,1.739277715
Chattishgarh,2,1877,2,1.700008843
Chattishgarh,2,1877,3,0.749683882
Chattishgarh,2,1877,4,2.209032927
Chattishgarh,2,1877,5,3.115978042
Chattishgarh,2,1877,6,1.469115547
Chattishgarh,2,1877,7,-0.202552244
Chattishgarh,2,1877,8,-1.033108413
Chattishgarh,2,1877,9,-1.045449547
Chattishgarh,2,1877,10,-1.036067401
Chattishgarh,2,1877,11,0.33931846
Chattishgarh,2,1877,12,0.151987975
Chattishgarh,2,1878,1,0.444014873
Chattishgarh,2,1878,2,0.282937258
Chattishgarh,2,1878,3,-0.103074731
Chattishgarh,2,1878,4,1.30419882
Chattishgarh,2,1878,5,2.070020294
Chattishgarh,2,1878,6,-1.000807717
Chattishgarh,2,1878,7,-2.029794568
Chattishgarh,2,1878,8,-0.8330038
Chattishgarh,2,1878,9,-0.218073054
Chattishgarh,2,1878,10,-0.492614245
Chattishgarh,2,1878,11,0.201357368
Chattishgarh,2,1878,12,1.16198365
Chattishgarh,2,1879,1,-0.137470286
Chattishgarh,2,1879,2,-0.909033485
Chattishgarh,2,1879,3,-1.027435819
Chattishgarh,2,1879,4,-2.043000165
Chattishgarh,2,1879,5,0.459056056
Chattishgarh,2,1879,6,0.744268363
Chattishgarh,2,1879,7,-0.399761492
Chattishgarh,2,1879,8,0.044742775
Chattishgarh,2,1879,9,0.860037952
Chattishgarh,2,1879,10,0.359514794
Chattishgarh,2,1879,11,0.500533703
Chattishgarh,2,1879,12,-0.625601247
Chattishgarh,2,1880,1,-1.343096734
Chattishgarh,2,1880,2,-0.695086784
Chattishgarh,2,1880,3,-0.799486496
Chattishgarh,2,1880,4,-2.043000165
Chattishgarh,2,1880,5,-2.347763716
Chattishgarh,2,1880,6,0.679894737
Chattishgarh,2,1880,7,1.2812711
Chattishgarh,2,1880,8,-0.386099245
Chattishgarh,2,1880,9,-1.01705782
Chattishgarh,2,1880,10,0.732801427
Chattishgarh,2,1880,11,0.782225997
Chattishgarh,2,1880,12,0.421145508
Chattishgarh,2,1881,1,-1.029192694
Chattishgarh,2,1881,2,-1.219850354
Chattishgarh,2,1881,3,0.9936203
Chattishgarh,2,1881,4,0.994627523
Chattishgarh,2,1881,5,-0.544823448
Chattishgarh,2,1881,6,0.308733444
Chattishgarh,2,1881,7,0.697971656
Chattishgarh,2,1881,8,0.706901683
Chattishgarh,2,1881,9,-0.180929988
Chattishgarh,2,1881,10,-0.83903117
Chattishgarh,2,1881,11,-0.352255048
Chattishgarh,2,1881,12,0.344559005
Chattishgarh,2,1882,1,-0.659569809
Chattishgarh,2,1882,2,-0.989749616
Chattishgarh,2,1882,3,-1.479472921
Chattishgarh,2,1882,4,-0.215172113
Chattishgarh,2,1882,5,0.390195399
Chattishgarh,2,1882,6,1.627032411
Chattishgarh,2,1882,7,1.50909026
Chattishgarh,2,1882,8,-0.426425054
Chattishgarh,2,1882,9,-1.5495461
Chattishgarh,2,1882,10,-0.905389941
Chattishgarh,2,1882,11,0.747223279
Chattishgarh,2,1882,12,1.511275909
Chattishgarh,2,1883,1,-0.078164059
Chattishgarh,2,1883,2,-0.614233818
Chattishgarh,2,1883,3,-0.137532954
Chattishgarh,2,1883,4,-0.228778579
Chattishgarh,2,1883,5,-0.856502545
Chattishgarh,2,1883,6,0.306990981
Chattishgarh,2,1883,7,-0.161675444
Chattishgarh,2,1883,8,-2.097291138
Chattishgarh,2,1883,9,-1.251799391
Chattishgarh,2,1883,10,0.354401063
Chattishgarh,2,1883,11,0.068771358
Chattishgarh,2,1883,12,0.700385812
Chattishgarh,2,1884,1,-0.74065275
Chattishgarh,2,1884,2,0.296459694
Chattishgarh,2,1884,3,0.17221817
Chattishgarh,2,1884,4,-1.703265639
Chattishgarh,2,1884,5,-1.900065122
Chattishgarh,2,1884,6,1.228550177
Chattishgarh,2,1884,7,2.658952023
Chattishgarh,2,1884,8,2.151333553
Chattishgarh,2,1884,9,1.563816119
Chattishgarh,2,1884,10,1.491515853
Chattishgarh,2,1884,11,-0.162605628
Chattishgarh,2,1884,12,0.801343999
Chattishgarh,2,1885,1,1.01924206
Chattishgarh,2,1885,2,0.539197734
Chattishgarh,2,1885,3,0.586639073
Chattishgarh,2,1885,4,0.703733287
Chattishgarh,2,1885,5,1.750606111
Chattishgarh,2,1885,6,2.499766562
Chattishgarh,2,1885,7,2.12563515
Chattishgarh,2,1885,8,0.081901708
Chattishgarh,2,1885,9,-1.501235183
Chattishgarh,2,1885,10,-1.337683898
Chattishgarh,2,1885,11,0.482771655
Chattishgarh,2,1885,12,1.475831777
Chattishgarh,2,1886,1,1.287671264
Chattishgarh,2,1886,2,-0.852990385
Chattishgarh,2,1886,3,0.233404103
Chattishgarh,2,1886,4,0.184709764
Chattishgarh,2,1886,5,0.279157056
Chattishgarh,2,1886,6,-0.136472964
Chattishgarh,2,1886,7,-0.699858162
Chattishgarh,2,1886,8,-1.944353609
Chattishgarh,2,1886,9,-2.466632655
Chattishgarh,2,1886,10,0.279507325
Chattishgarh,2,1886,11,1.592782766
Chattishgarh,2,1886,12,0.854661124
Chattishgarh,2,1887,1,0.857224739
Chattishgarh,2,1887,2,0.043708517
Chattishgarh,2,1887,3,-2.670060678
Chattishgarh,2,1887,4,-0.210666361
Chattishgarh,2,1887,5,-0.44195797
Chattishgarh,2,1887,6,0.047944256
Chattishgarh,2,1887,7,0.910027756
Chattishgarh,2,1887,8,1.086181609
Chattishgarh,2,1887,9,0.316240066
Chattishgarh,2,1887,10,0.711753678
Chattishgarh,2,1887,11,1.084778684
Chattishgarh,2,1887,12,-0.111866243
Chattishgarh,2,1888,1,0.85412761
Chattishgarh,2,1888,2,0.47736796
Chattishgarh,2,1888,3,-0.484967915
Chattishgarh,2,1888,4,-1.334402
Chattishgarh,2,1888,5,-2.480412289
Chattishgarh,2,1888,6,-0.737905721
Chattishgarh,2,1888,7,0.049898892
Chattishgarh,2,1888,8,0.894638935
Chattishgarh,2,1888,9,0.087032365
Chattishgarh,2,1888,10,-1.131569551
Chattishgarh,2,1888,11,-0.126521244
Chattishgarh,2,1888,12,1.123278699
Chattishgarh,2,1889,1,-0.94226857
Chattishgarh,2,1889,2,-0.766603581
Chattishgarh,2,1889,3,-0.722142826
Chattishgarh,2,1889,4,-0.215172113
Chattishgarh,2,1889,5,-0.099568993
Chattishgarh,2,1889,6,0.085420228
Chattishgarh,2,1889,7,-0.135752898
Chattishgarh,2,1889,8,0.92200465
Chattishgarh,2,1889,9,1.04055192
Chattishgarh,2,1889,10,0.206718025
Chattishgarh,2,1889,11,0.680845059
Chattishgarh,2,1889,12,-0.169309671
Chattishgarh,2,1890,1,-1.343096734
Chattishgarh,2,1890,2,-1.92435007
Chattishgarh,2,1890,3,-0.346731046
Chattishgarh,2,1890,4,0.156831031
Chattishgarh,2,1890,5,-0.666644591
Chattishgarh,2,1890,6,-0.005256461
Chattishgarh,2,1890,7,0.143997384
Chattishgarh,2,1890,8,0.04750081
Chattishgarh,2,1890,9,0.310510927
Chattishgarh,2,1890,10,0.060655428
Chattishgarh,2,1890,11,-0.01319282
Chattishgarh,2,1890,12,1.365282865
Chattishgarh,2,1891,1,0.460289644
Chattishgarh,2,1891,2,0.063607822
Chattishgarh,2,1891,3,1.183641664
Chattishgarh,2,1891,4,1.362201083
Chattishgarh,2,1891,5,1.031067329
Chattishgarh,2,1891,6,-1.323603626
Chattishgarh,2,1891,7,-0.53916708
Chattishgarh,2,1891,8,0.237029425
Chattishgarh,2,1891,9,1.242437975
Chattishgarh,2,1891,10,1.575272824
Chattishgarh,2,1891,11,-0.450611118
Chattishgarh,2,1891,12,-0.847564948
Chattishgarh,2,1892,1,-0.755171095
Chattishgarh,2,1892,2,-0.257473935
Chattishgarh,2,1892,3,-0.43882769
Chattishgarh,2,1892,4,-1.777490656
Chattishgarh,2,1892,5,-2.185073237
Chattishgarh,2,1892,6,-0.000470495
Chattishgarh,2,1892,7,1.835652009
Chattishgarh,2,1892,8,1.239463923
Chattishgarh,2,1892,9,-0.882283563
Chattishgarh,2,1892,10,0.173833013
Chattishgarh,2,1892,11,0.310260757
Chattishgarh,2,1892,12,-0.712603446
Chattishgarh,2,1893,1,0.929853035
Chattishgarh,2,1893,2,1.484332248
Chattishgarh,2,1893,3,1.647595633
Chattishgarh,2,1893,4,0.757296504
Chattishgarh,2,1893,5,0.213203465
Chattishgarh,2,1893,6,0.718812051
Chattishgarh,2,1893,7,0.122609576
Chattishgarh,2,1893,8,0.218807127
Chattishgarh,2,1893,9,1.41438784
Chattishgarh,2,1893,10,1.382149451
Chattishgarh,2,1893,11,1.061036571
Chattishgarh,2,1893,12,1.076519165
Chattishgarh,2,1894,1,-0.72644664
Chattishgarh,2,1894,2,-0.513430429
Chattishgarh,2,1894,3,-0.737119012
Chattishgarh,2,1894,4,-1.721360281
Chattishgarh,2,1894,5,-1.672885903
Chattishgarh,2,1894,6,1.01747073
Chattishgarh,2,1894,7,1.683789439
Chattishgarh,2,1894,8,0.872182123
Chattishgarh,2,1894,9,0.408684693
Chattishgarh,2,1894,10,1.648710924
Chattishgarh,2,1894,11,2.093690824
Chattishgarh,2,1894,12,1.490836081
Chattishgarh,2,1895,1,0.355136961
Chattishgarh,2,1895,2,-0.288442163
Chattishgarh,2,1895,3,0.101076333
Chattishgarh,2,1895,4,0.677704165
Chattishgarh,2,1895,5,0.17120196
Chattishgarh,2,1895,6,1.939318469
Chattishgarh,2,1895,7,1.241331849
Chattishgarh,2,1895,8,-0.097919366
Chattishgarh,2,1895,9,-0.449811924
Chattishgarh,2,1895,10,-1.58367435
Chattishgarh,2,1895,11,-0.498424343
Chattishgarh,2,1895,12,-0.847564948
Chattishgarh,2,1896,1,-1.079059364
Chattishgarh,2,1896,2,-2.003933987
Chattishgarh,2,1896,3,-2.169866427
Chattishgarh,2,1896,4,-1.116468572
Chattishgarh,2,1896,5,-1.374431395
Chattishgarh,2,1896,6,1.120290735
Chattishgarh,2,1896,7,1.812297692
Chattishgarh,2,1896,8,2.396741058
Chattishgarh,2,1896,9,0.760646399
Chattishgarh,2,1896,10,-2.526365263
Chattishgarh,2,1896,11,-0.376837764
Chattishgarh,2,1896,12,1.179885766
Chattishgarh,2,1897,1,0.484341167
Chattishgarh,2,1897,2,0.6292368
Chattishgarh,2,1897,3,0.573236015
Chattishgarh,2,1897,4,1.276640252
Chattishgarh,2,1897,5,1.185427188
Chattishgarh,2,1897,6,-0.45012165
Chattishgarh,2,1897,7,-0.637624501
Chattishgarh,2,1897,8,0.902111177
Chattishgarh,2,1897,9,0.877900135
Chattishgarh,2,1897,10,0.153251795
Chattishgarh,2,1897,11,0.886431332
Chattishgarh,2,1897,12,-1.193098416
Chattishgarh,2,1898,1,-1.343096734
Chattishgarh,2,1898,2,0.776402375
Chattishgarh,2,1898,3,0.695312391
Chattishgarh,2,1898,4,-1.99784987
Chattishgarh,2,1898,5,-1.501266728
Chattishgarh,2,1898,6,0.022402559
Chattishgarh,2,1898,7,0.659897064
Chattishgarh,2,1898,8,1.109897508
Chattishgarh,2,1898,9,0.342676276
Chattishgarh,2,1898,10,-0.527197703
Chattishgarh,2,1898,11,-0.643759442
Chattishgarh,2,1898,12,-1.024025592
Chattishgarh,2,1899,1,-0.94226857
Chattishgarh,2,1899,2,-0.880575184
Chattishgarh,2,1899,3,-1.081231499
Chattishgarh,2,1899,4,0.680322794
Chattishgarh,2,1899,5,1.05279257
Chattishgarh,2,1899,6,-0.061342081
Chattishgarh,2,1899,7,-1.551254405
Chattishgarh,2,1899,8,-1.344117086
Chattishgarh,2,1899,9,-1.205921023
Chattishgarh,2,1899,10,-2.858006518
Chattishgarh,2,1899,11,-2.465493705
Chattishgarh,2,1899,12,-1.193098416
Chattishgarh,2,1900,1,0.721654678
Chattishgarh,2,1900,2,0.618238268
Chattishgarh,2,1900,3,-0.410945169
Chattishgarh,2,1900,4,-0.650107032
Chattishgarh,2,1900,5,0.007326298
Chattishgarh,2,1900,6,-0.673040446
Chattishgarh,2,1900,7,-1.04085194
Chattishgarh,2,1900,8,-0.438934268
Chattishgarh,2,1900,9,1.491298296
Chattishgarh,2,1900,10,1.829685991
Chattishgarh,2,1900,11,0.405430982
Chattishgarh,2,1900,12,0.009656472
Chattishgarh,2,1901,1,1.138743942
Chattishgarh,2,1901,2,2.139472569
Chattishgarh,2,1901,3,1.972290837
Chattishgarh,2,1901,4,0.407675941
Chattishgarh,2,1901,5,-0.201636903
Chattishgarh,2,1901,6,-1.430655221
Chattishgarh,2,1901,7,-1.005617426
Chattishgarh,2,1901,8,0.763414835
Chattishgarh,2,1901,9,0.770715791
Chattishgarh,2,1901,10,-0.43715795
Chattishgarh,2,1901,11,-0.721289276
Chattishgarh,2,1901,12,-0.797264332
Chattishgarh,2,1902,1,-0.96269172
Chattishgarh,2,1902,2,-0.726217371
Chattishgarh,2,1902,3,-0.938459369
Chattishgarh,2,1902,4,-0.352809162
Chattishgarh,2,1902,5,-0.21792524
Chattishgarh,2,1902,6,-2.392895724
Chattishgarh,2,1902,7,-0.887657554
Chattishgarh,2,1902,8,0.146202601
Chattishgarh,2,1902,9,-0.173220179
Chattishgarh,2,1902,10,-0.470109375
Chattishgarh,2,1902,11,-0.940959787
Chattishgarh,2,1902,12,0.401507655
Chattishgarh,2,1903,1,-0.341597377
Chattishgarh,2,1903,2,-0.734159288
Chattishgarh,2,1903,3,-1.103771811
Chattishgarh,2,1903,4,-1.384603104
Chattishgarh,2,1903,5,0.342942708
Chattishgarh,2,1903,6,-0.538535078
Chattishgarh,2,1903,7,-0.22736328
Chattishgarh,2,1903,8,0.727265229
Chattishgarh,2,1903,9,0.273156411
Chattishgarh,2,1903,10,0.532898965
Chattishgarh,2,1903,11,1.34685024
Chattishgarh,2,1903,12,0.481765932
Chattishgarh,2,1904,1,-0.983923604
Chattishgarh,2,1904,2,-1.392400971
Chattishgarh,2,1904,3,-0.069531196
Chattishgarh,2,1904,4,0.21890501
Chattishgarh,2,1904,5,1.089287737
Chattishgarh,2,1904,6,1.769750821
Chattishgarh,2,1904,7,0.501534933
Chattishgarh,2,1904,8,-0.358366489
Chattishgarh,2,1904,9,-0.265603226
Chattishgarh,2,1904,10,-0.289129363
Chattishgarh,2,1904,11,0.960018514
Chattishgarh,2,1904,12,-0.906252171
Chattishgarh,2,1905,1,1.159645836
Chattishgarh,2,1905,2,1.226657647
Chattishgarh,2,1905,3,0.816618827
Chattishgarh,2,1905,4,1.01473041
Chattishgarh,2,1905,5,0.760860778
Chattishgarh,2,1905,6,-1.452007501
Chattishgarh,2,1905,7,-0.880468609
Chattishgarh,2,1905,8,-0.695215442
Chattishgarh,2,1905,9,0.566534943
Chattishgarh,2,1905,10,1.212010484
Chattishgarh,2,1905,11,-1.118256065
Chattishgarh,2,1905,12,-1.193098416
Chattishgarh,2,1906,1,-0.02217362
Chattishgarh,2,1906,2,1.58600464
Chattishgarh,2,1906,3,2.043188665
Chattishgarh,2,1906,4,0.664557691
Chattishgarh,2,1906,5,-1.200167428
Chattishgarh,2,1906,6,-0.224894026
Chattishgarh,2,1906,7,0.551832638
Chattishgarh,2,1906,8,0.312866074
Chattishgarh,2,1906,9,-0.419259016
Chattishgarh,2,1906,10,-0.03608848
Chattishgarh,2,1906,11,-0.169061706
Chattishgarh,2,1906,12,0.840826751
Chattishgarh,2,1907,1,0.735084834
Chattishgarh,2,1907,2,0.416220753
Chattishgarh,2,1907,3,0.985034876
Chattishgarh,2,1907,4,1.248755407
Chattishgarh,2,1907,5,0.442058484
Chattishgarh,2,1907,6,0.176374709
Chattishgarh,2,1907,7,-0.92615856
Chattishgarh,2,1907,8,-0.484737165
Chattishgarh,2,1907,9,0.374693903
Chattishgarh,2,1907,10,-0.922504012
Chattishgarh,2,1907,11,-1.826534702
Chattishgarh,2,1907,12,0.344559005
Chattishgarh,2,1908,1,0.393966102
Chattishgarh,2,1908,2,1.256592986
Chattishgarh,2,1908,3,1.079566416
Chattishgarh,2,1908,4,-1.176904119
Chattishgarh,2,1908,5,-0.639247283
Chattishgarh,2,1908,6,-0.355741758
Chattishgarh,2,1908,7,-0.029126282
Chattishgarh,2,1908,8,1.240659996
Chattishgarh,2,1908,9,0.467772597
Chattishgarh,2,1908,10,-1.447832272
Chattishgarh,2,1908,11,-1.053235141
Chattishgarh,2,1908,12,-0.847564948
Chattishgarh,2,1909,1,-0.172045536
Chattishgarh,2,1909,2,-0.526319897
Chattishgarh,2,1909,3,-0.807580485
Chattishgarh,2,1909,4,1.934949849
Chattishgarh,2,1909,5,1.806766895
Chattishgarh,2,1909,6,-0.075039747
Chattishgarh,2,1909,7,0.793402632
Chattishgarh,2,1909,8,-0.267153924
Chattishgarh,2,1909,9,-2.221602836
Chattishgarh,2,1909,10,-1.415934204
Chattishgarh,2,1909,11,-1.29734981
Chattishgarh,2,1909,12,0.871085337
Chattishgarh,2,1910,1,0.962111076
Chattishgarh,2,1910,2,-1.127323461
Chattishgarh,2,1910,3,-1.390722841
Chattishgarh,2,1910,4,-0.347819055
Chattishgarh,2,1910,5,-0.014241844
Chattishgarh,2,1910,6,0.28776418
